chrom	length	bases	mean	min	max
scaffold_1	8340845	266628123	31.97	0	1068
scaffold_1_region	8340845	266628123	31.97	0	1068
scaffold_2	8079863	258115514	31.95	0	267
scaffold_2_region	8079863	258115514	31.95	0	267
scaffold_3	6494557	213919543	32.94	0	280
scaffold_3_region	6494557	213919543	32.94	0	280
scaffold_4	3437093	113514528	33.03	0	239
scaffold_4_region	3437093	113514528	33.03	0	239
scaffold_5	1489275	49222913	33.05	0	215
scaffold_5_region	1489275	49222913	33.05	0	215
scaffold_6	152617	55620197	364.44	0	968
scaffold_6_region	152617	55620197	364.44	0	968
scaffold_7	119732	5823424	48.64	0	203
scaffold_7_region	119732	5823424	48.64	0	203
scaffold_8	80756	858821	10.63	0	38
scaffold_8_region	80756	858821	10.63	0	38
scaffold_9	76740	4211560	54.88	0	189
scaffold_9_region	76740	4211560	54.88	0	189
scaffold_10	5129	16797	3.27	0	16
scaffold_10_region	5129	16797	3.27	0	16
total	28276607	967931420	34.23	0	1068
total_region	28276607	967931420	34.23	0	1068
