chrom	length	bases	mean	min	max
scaffold_1	8340845	187544198	22.49	0	757
scaffold_1_region	8340845	187544198	22.49	0	757
scaffold_2	8079863	185006937	22.90	0	1516
scaffold_2_region	8079863	185006937	22.90	0	1516
scaffold_3	6494557	149257516	22.98	0	377
scaffold_3_region	6494557	149257516	22.98	0	377
scaffold_4	3437093	82476750	24.00	0	1014
scaffold_4_region	3437093	82476750	24.00	0	1014
scaffold_5	1489275	35831659	24.06	0	389
scaffold_5_region	1489275	35831659	24.06	0	389
scaffold_6	152617	13200987	86.50	0	358
scaffold_6_region	152617	13200987	86.50	0	358
scaffold_7	119732	5914809	49.40	0	306
scaffold_7_region	119732	5914809	49.40	0	306
scaffold_8	80756	474441	5.87	0	25
scaffold_8_region	80756	474441	5.87	0	25
scaffold_9	76740	3659655	47.69	0	189
scaffold_9_region	76740	3659655	47.69	0	189
scaffold_10	5129	890	0.17	0	1
scaffold_10_region	5129	890	0.17	0	1
total	28276607	663367842	23.46	0	1516
total_region	28276607	663367842	23.46	0	1516
